Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_bin
59504,02CBgVtFQjWvmUjzSeMY0O,Crows in the Rain,Little Girl And Lost Blossom,Fatherland,2,291546,False,0.122,0.351,11,-18.039,0,0.0405,0.891,0.769,0.119,0.0734,87.074,4,iranian,low
44130,6OMO6WdRhSfjMPAiPT94wH,Three Days Grace,Human,Painkiller,70,179160,False,0.376,0.95,9,-4.067,1,0.0641,0.00021,0.0,0.0377,0.438,178.018,4,grunge,high
6835,5P9xDjJomlc6NbdhztolF4,Bathory,Requiem,Requiem,17,300000,False,0.477,0.7,2,-9.668,1,0.0412,1.73e-05,0.915,0.114,0.0395,115.098,4,black-metal,low
38073,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Is This It,Someday,70,183573,False,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4,garage,high
113630,4rzhfYLxMINSb2g5UysPjB,Lucia Guiada,Meditación Guiada Corta - Mantra Meditación Profunda con Voz Femenina y Frases de Tranquilidad para Sanación Diaria,Jardín Japonés (Remedio Zen contra el Estrés),25,380999,False,0.117,0.224,5,-22.045,1,0.0381,0.944,0.963,0.0992,0.0335,87.464,4,world-music,medium
14937,7ImvgDdmUPntMJY9jw9pzg,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),This Is Halloween,0,196000,False,0.755,0.692,5,-3.495,0,0.0561,0.628,0.0,0.123,0.454,83.795,4,children,low
63777,3MbCJAYFL2G9Rcou25WRlj,Onze:20,Tudo Nosso,Confia em Mim,34,220267,False,0.622,0.715,6,-6.279,1,0.0435,0.118,0.0,0.105,0.638,161.988,4,j-rock,medium
66054,0OFx1KByHMgqAYsYnrMUVL,Patty Shukla,"Jump, Wiggle and Hop",Phonics Alphabet Song,35,225348,False,0.797,0.296,10,-10.662,1,0.0571,0.61,3.49e-06,0.15,0.726,130.232,4,kids,medium
100502,7uCzfOYv9QcwMq7SjMMCmF,Maldita Vecindad Y Los Hijos Del 5to. Patio,El Circo,Querida,37,209040,False,0.583,0.968,0,-8.869,1,0.0867,0.0641,0.00137,0.659,0.419,106.968,4,ska,medium
87850,4zTPYAf5scZdp0LnwPPeWK,Sleepy Hallow;Fousheé,Deep End Freestyle,Deep End Freestyle,64,115200,True,0.876,0.479,4,-6.687,0,0.44,0.703,0.0,0.102,0.776,133.858,4,r-n-b,high
22332,7MvuFyAPlXazo6NUuei5Di,Therion,Les Fleurs du mal,Lilith,26,148626,False,0.328,0.8,7,-4.682,1,0.0374,0.00193,0.00171,0.265,0.428,81.455,4,death-metal,medium
47985,2XEZ7vNowkcxPDbehugy3Q,Golden Earring,Golden Earring Biggest Hits,Weekend Love,34,255026,False,0.491,0.737,2,-6.132,1,0.04,0.279,0.0,0.106,0.456,166.627,4,hard-rock,medium
61357,3KiNTcxH5cIVqogpiq0A8M,ノースリーブス,君しか,君しか,23,274626,False,0.577,0.985,6,-1.131,0,0.0795,0.0471,0.0,0.373,0.64,145.058,4,j-idol,low
17272,0MBcVBOZy6yR3fZ6R2SFeu,The Magnetic Fields,i,It's Only Time,33,265720,False,0.656,0.484,2,-7.23,1,0.0246,0.268,0.00236,0.124,0.453,100.548,4,club,medium
21192,2SCdjPc4Ip5ZV6Hsi21fhx,Tiwa Savage,Best Afrobeat Tunes,Owo Mi Da,0,172142,True,0.637,0.877,6,-2.864,1,0.169,0.0792,0.00325,0.138,0.825,119.027,4,dancehall,low
103278,7HxpKj0dUj8JZgVPl6ODxO,The Temptations,The Very Best Christmas Songs 2022,Silent Night,0,144480,False,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,soul,low
100391,2H9bGBCVI7pK9qbSkbQI2L,Los Estramboticos,Lágrimas y Risas,De Amor Nadie Se Muere,37,262466,False,0.453,0.981,9,-3.44,1,0.0933,0.0094,0.0015,0.0619,0.566,161.84,4,ska,medium
89947,4SJ5sacEdnS4oNhT1oDYmO,Simon la Letra,Pa las Babys,Fantasias,40,198676,False,0.686,0.627,0,-6.908,0,0.23,0.476,0.0,0.117,0.654,170.125,4,reggaeton,medium
100495,5l9hmME8gMg5xGYn4wJjAl,Los Fabulosos Cadillacs,Chau,"Manuel Santillan, El Leon - Versión Remasterizada (Live)",37,240680,False,0.656,0.931,7,-5.245,0,0.0659,0.25,3.25e-06,0.989,0.814,112.008,4,ska,medium
17088,6GoLARmR2OZl2EldehFrsA,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,Immaterial,53,232806,False,0.776,0.717,2,-4.897,1,0.0836,0.115,0.00755,0.327,0.828,139.995,4,club,high
106441,4v465KB3fXln4lxKOmtfcM,Lars Winnerbäck,Eldtuppen,Vykort från alperna,38,275266,False,0.623,0.568,9,-7.63,1,0.0279,0.00101,0.344,0.103,0.189,122.018,4,swedish,medium
20297,35hGB105mhbtMSjThlsZaz,Katy Perry,All I want For Christmas Is Music,Cozy Little Christmas,0,182520,False,0.775,0.608,7,-6.264,1,0.128,0.128,0.0,0.0895,0.56,137.494,4,dance,low
103235,1VNgkKygpjGFRrMRkzMJDh,Otis Redding,Cuddle Up Christmas,Merry Christmas Baby,0,155560,False,0.71,0.291,5,-14.132,0,0.0338,0.35,0.0,0.128,0.856,101.517,4,soul,low
40620,1ioVVRon9nCfTMiUbZnCF3,Fernandinho,Uma Nova História (ao Vivo),Eu Vou Subir a Montanha - Ao Vivo,39,273000,False,0.575,0.849,8,-5.433,1,0.0491,0.101,0.0,0.119,0.229,112.998,4,gospel,medium
73383,51VnMPBZwDhkeZYvhFhNaQ,Worakls,Sparkle,Sparkle,46,304946,False,0.511,0.347,2,-19.678,1,0.0408,0.00353,0.791,0.0558,0.13,169.963,4,minimal-techno,medium
54488,3ZxOjtfOasnDolN3pZ8FAt,The Black Dog,Spanners,Barbola Work,13,402706,False,0.751,0.907,1,-11.562,1,0.0441,0.0272,0.854,0.359,0.924,124.009,4,idm,low
59052,1qWCr2CQkdnutRbk1m46Xd,Porya Hatami;Roberto Attanasio;Aaron Martin,Sallaw,Rêbendan,10,546000,False,0.0886,0.185,9,-22.113,0,0.0394,0.932,0.968,0.0891,0.0381,85.833,3,iranian,low
98190,3VD9CH4sCoy9IkhIuTKxXh,"Company of SpongeBob SquarePants, The New Musical","SpongeBob SquarePants, The New Musical (Original Cast Recording)",Finale: Bikini Bottom Day Reprise,31,123693,False,0.396,0.746,9,-6.351,1,0.295,0.197,1.23e-06,0.0514,0.74,137.911,4,show-tunes,medium
35876,5Ppj23CrX80cvK2krDvL7R,Os Barões Da Pisadinha,Da Roça Pra Cidade (Ao Vivo),Seu Bebê Tá Bebo - Ao Vivo,38,144540,False,0.666,0.952,0,-2.847,1,0.0622,0.475,0.0,0.0502,0.814,172.142,4,forro,medium
37122,7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,funk,low
110457,6yyjcaUe0zqxo2CV1Jv3ar,Above & Beyond;Marty Longstaff,Chains,Chains,51,217145,False,0.553,0.726,3,-7.536,0,0.0376,0.0377,0.000198,0.253,0.112,125.937,4,trance,high
11729,4JhlWABoffwIe4biDhnwoK,DragonForce,Sonic Firestorm,Soldiers Of The Wastelands,52,587160,False,0.164,0.955,11,-6.34,0,0.125,5.33e-05,0.00189,0.071,0.146,199.955,4,british,high
26540,2PyGdZHmYOCjYHIis4CpCC,Pat Carroll;Disney,The Little Mermaid Greatest Hits,"Poor Unfortunate Souls (from ""The Little Mermaid"") - From ""The Little Mermaid"" / Soundtrack Version",22,290440,False,0.425,0.384,0,-8.483,1,0.0871,0.746,0.0,0.336,0.419,77.617,4,disney,low
67694,3lwG3gBIuVJJaCbGlrBl8W,Alvaro Soler;Topic,Arbeitsmusik Herbst/Winter 2022/2023,Solo Para Ti,0,198106,False,0.721,0.806,5,-6.279,0,0.0549,0.146,0.000319,0.341,0.753,120.038,4,latin,low
60508,3783kNRWGUu9JQ7TTYpTOO,Ryuji Imaichi,ONE DAY,ONE DAY,21,272533,False,0.61,0.522,3,-3.943,1,0.0379,0.569,0.0,0.168,0.462,109.977,3,j-dance,low
7373,6jqgfUKBB7g8MAzil44eCn,The Lil Smokies,Changing Shades,Might as Well,26,164995,False,0.575,0.526,9,-8.852,1,0.0336,0.533,0.00153,0.0841,0.911,118.668,4,bluegrass,medium
105564,697kvLFUMf4eK85X1i1vTG,Matt Large,Tainted Tuesday,Tainted Tuesday,27,215446,False,0.594,0.487,4,-8.086,0,0.039,0.49,0.947,0.105,0.147,78.983,3,study,medium
100851,6nvVrOYJKgeLHobIFrA2w2,The Falcon,Unicornography,Blackout,34,183146,False,0.319,0.938,9,-7.169,1,0.046,0.000435,3.37e-05,0.0688,0.87,191.989,4,ska,medium
104920,2EVQMZu5H75Q4wHmcCpLHH,Porta,No Hay Truco (Maqueta 2007),Voy a Saco,27,201660,True,0.809,0.811,1,-4.751,1,0.315,0.138,0.0,0.328,0.905,92.038,4,spanish,medium
91370,7ujmpF0vCLlFJJBPmiFXQR,Bryan Adams,Christmas Songs 2022,Christmas Time,1,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,low
37514,1jjmqxL4LmMpjEqOQCAZfT,Salvador Da Rima;MC Ryan SP,Conto as Horas,Conto as Horas,47,170666,True,0.755,0.528,3,-5.919,0,0.51,0.318,0.0,0.193,0.434,89.97,4,funk,medium
90346,0uGTUhUrqGx9LYkkiLUXE4,Los Brios,Ayer y Hoy,Te Acordaras de Mí,36,228205,False,0.602,0.564,9,-11.127,1,0.0332,0.0586,0.0,0.151,0.725,97.978,4,rock-n-roll,medium
35472,5OxgxxwGYno3o2kbUWe5og,Toca do Vale,Seu Polícia,Seu Polícia,41,185887,False,0.441,0.64,0,-4.626,1,0.049,0.469,0.0,0.323,0.491,139.059,4,forro,medium
90970,7oFvnVEGN3hcThYaXFTSk3,Alberto Vazquez,Baladas,Inevitable,28,179954,False,0.735,0.367,7,-12.055,1,0.0379,0.359,1.02e-05,0.126,0.328,130.768,4,rock-n-roll,medium
29436,3wfe7TOR3KtSczB4HAzSg9,DJ Noiz;Konecs;Tashay,Ofa Mai Og,Ofa Mai Og,46,209495,False,0.877,0.697,10,-2.565,1,0.0345,0.113,0.0,0.0549,0.739,102.008,4,dubstep,medium
103418,4yeNEikDoJHQQhARd7atfR,SG Lewis;Ty Dolla $ign;Lucky Daye,LUGNA HITS,Vibe Like This,4,227435,True,0.607,0.836,10,-4.138,0,0.2,0.00258,0.0,0.342,0.727,99.006,4,soul,low
88444,5mVW4nXaUzd8bRn0MWQb9H,Yandel;Sebastian Yatra;Manuel Turizo,Fiesta Reggaeton 2010s,En Cero,1,223586,False,0.733,0.783,9,-4.788,1,0.0386,0.156,0.0,0.286,0.634,93.018,4,reggae,low
15495,1tyxZ2buhi3Zn32j5LEpb5,Sarah Kang;Jesse Barrera,Fall for You,Fall for You,60,175942,False,0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,4,chill,high
15507,1LeItUMezKA1HdCHxYICed,ODESZA;Zyra,In Return,Say My Name (feat. Zyra),65,262956,False,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,4,chill,high
88708,6DoL1yYIwEW7VZMRaJhoJI,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),88,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,reggae,very_high
102049,2oXn3MJihO2BtAIrLogXjT,Stephen Sanchez,Christmas Vibes But Not Christmas Songs,Until I Found You,0,177720,False,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,3,songwriter,low
12148,3VXFvEdVfqo6Bc2qr7ZsAS,彭家麗,彭家麗 至愛精選,"是不是這樣的夜晚, 你才會這樣的想起我",27,248400,False,0.544,0.424,7,-9.348,1,0.0445,0.553,0.0,0.127,0.171,67.09,4,cantopop,medium
71993,24Kt3cqu1EAvgk6VQiQ2UB,Oficina G3,Humanos,Ele Se Foi,38,270512,False,0.551,0.595,2,-6.407,0,0.0283,0.0848,0.000165,0.393,0.26,144.184,4,metal,medium
69744,4jpg2Qise04xi5qoxsfre2,Sujatha,Unnidathil Ennai Koduthen (Original Motion Picture Soundtrack),Vaanampaadiyin,22,255880,False,0.589,0.826,7,-7.22,0,0.042,0.0836,1.7e-05,0.142,0.86,169.768,4,malay,low
87470,418OrMDXzoHxieAIKD4tBO,Lobão,"Lobão Elétrico Lino, Sexy & Brutal - Ao Vivo Em São Paulo (Deluxe Version)",Me Chama (Deluxe Version),44,219788,False,0.43,0.776,2,-5.563,1,0.0412,0.137,0.00046,0.804,0.491,105.076,4,r-n-b,medium
57989,3RqkIWvQt2OZzEU0EzV4IK,Sanah Moidutty,Enna Solla (Rendition),Enna Solla - Rendition,42,173647,False,0.507,0.442,4,-9.29,1,0.136,0.73,0.00583,0.251,0.515,113.385,4,indie,medium
29419,1UvLYkSfgqGbEgykqBWGx6,Porter Robinson,Nurture,Sweet Time,47,251509,False,0.457,0.728,2,-8.625,1,0.0497,0.192,0.0292,0.0944,0.439,84.976,4,dubstep,medium
92433,53SAk5gi3DHwjzfF4pjHHo,Toini & The Tomcats,Traction,Turtle Dove,29,122653,False,0.498,0.929,7,-6.131,1,0.0421,0.297,0.0754,0.202,0.971,164.385,4,rockabilly,medium
27880,1VldNdaH00AnC8MGDdI3fP,Pola & Bryson,This Time Last Year,This Time Last Year,15,297400,False,0.419,0.82,9,-6.928,0,0.0371,0.000557,0.617,0.668,0.155,174.997,4,drum-and-bass,low
95435,0dV78FxDrS9aqIaZaoAKBy,Ronald Borjas;Nelson Arrieta,Sobran Los Momentos (En Vivo),Sobran Los Momentos (En Vivo),31,226931,False,0.749,0.874,0,-5.384,1,0.05,0.307,0.0,0.361,0.897,99.455,4,salsa,medium
46648,1Br4qJjZjN7u79IWXkqYAI,De Doelleazen,Wy Jouwe Gas,Fan Foar Nei Achter,19,120427,False,0.596,0.971,0,-3.944,1,0.134,0.154,0.0,0.769,0.372,154.953,4,happy,low
31966,5qhHm4dN4L2dhRb2TfzGPw,Lauv,~how i'm feeling~,Lonely Eyes,58,196493,False,0.586,0.499,2,-7.005,1,0.0267,0.0418,0.0,0.0994,0.369,95.012,4,electro,high
78052,3YEPUR731DgSBj3QBNsGEc,Bierkapitän,Ballermann Party Hits Megamix 2022.2,Ein Pils steht im Wald (Die Tannen zapfen),0,191102,False,0.657,0.989,0,-1.919,1,0.164,0.125,0.0,0.312,0.353,130.015,4,party,low
52379,23r4WuiqilwO8pPwY2Xi3c,Hank Williams;Drifting Cowboys,The Ultimate Collection,Your Cheatin' Heart,13,162600,False,0.666,0.23,0,-11.629,1,0.0288,0.748,2.85e-05,0.125,0.666,127.81,4,honky-tonk,low
89493,1ErVAnzjNvyXSodWbOTYNu,Greeicy;Anitta,Halloween 2022 Perreo Vol. 1,Jacuzzi,0,184106,False,0.821,0.736,0,-4.484,0,0.0669,0.0914,0.0,0.0542,0.941,93.008,4,reggaeton,low
85527,61M0BDzSkEdj82xDM8hl6B,Ultraje a Rigor,2 é Demais,Rebelde sem causa,38,203306,False,0.665,0.864,0,-9.67,1,0.0551,0.0991,0.00817,0.102,0.906,176.491,4,punk-rock,medium
108054,0oXtjeA7Swkk2qbm8JZheN,Sandra Luna;Juan Esteban Cuacci,Solos,Anclao en París,27,103880,False,0.587,0.443,4,-7.584,1,0.0581,0.901,8.2e-06,0.198,0.636,99.006,4,tango,medium
43789,2YmNcSuE0Bv2KdHf9Ehewu,Mastodon,The Hunter,The Hunter,27,317720,False,0.418,0.751,7,-4.763,0,0.0318,2.03e-05,0.829,0.0984,0.0912,118.01,4,groove,medium
18269,7LD83Y72Wm4VN3dQT9ngvJ,Tim Wilson,Certified Aluminum: His Greatest Recycled Hits Volume 1,The Jeff Gordon Song,25,130666,False,0.814,0.81,2,-6.799,1,0.0559,0.311,0.0,0.1,0.954,122.052,3,comedy,medium
79682,1u7kQUb3lQcpHaYRfia13A,Billy Joel,Storm Front,And So It Goes,53,217573,False,0.433,0.0871,0,-14.532,1,0.0341,0.91,1.98e-05,0.113,0.336,135.498,4,piano,high
46864,16z3mipuOFfmSzLVAf04iP,Joey Riot,Hardcore Heaven 4,Medi Evil,17,106293,False,0.274,0.985,1,-5.428,0,0.0559,3.33e-05,0.152,0.0997,0.41,180.636,4,happy,low
66223,14zi5hDntwHO3VjYQfR7kj,That Girl Lay Lay;Tha Slay Gang,Long Hair,Long Hair,17,198420,False,0.833,0.588,6,-6.866,1,0.24,0.0057,0.0,0.153,0.466,81.031,4,kids,low
66793,2g1EQO48cbVQy3YEGAe7rS,Mixx Master Lee,The Mississippi Cha Cha Slide A.K.A. STOMP 2007,"Featuring Mixx Master Lee, Red Rum & J. Smoov (Funky Mix)",7,341933,False,0.981,0.675,0,-8.094,1,0.081,0.0291,0.0,0.122,0.854,113.995,4,kids,low
47155,5IX4TbIR5mMHGE4wiWwKW0,Metallica,...And Justice For All,One,73,447440,False,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3,hard-rock,high
90665,3tNyFKxcFszV0TiDDJsYVx,Elvis Presley,Elvis Now,Hey Jude,56,271573,False,0.333,0.338,3,-15.48,1,0.0278,0.783,0.000116,0.11,0.627,78.662,4,rock-n-roll,high
96883,0AsOBvYOdl3UliZNmoitd5,Agepê,Warner 25 Anos,Moro onde não mora ninguém,37,207480,False,0.692,0.694,0,-7.852,1,0.0627,0.28,0.0,0.252,0.758,139.856,4,samba,medium
50529,51xQ0wGnOR8Sy5ce2UmVLi,Almafuerte,Trillando la Fina,Glifosateando,23,233586,False,0.478,0.817,5,-4.206,1,0.0297,0.00498,6.61e-05,0.428,0.501,88.011,4,heavy-metal,low
56437,06e6SO3exwSgVxIf04BoU3,Maisie Peters,Internet Sensations,Cate's Brother,1,180589,False,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,indie-pop,low
110954,1pvm2RwPMaEqiSgjcyyuXc,Astrix,Artcore,Sex Style,34,410880,False,0.583,0.821,5,-6.576,0,0.0571,0.00348,0.918,0.352,0.244,143.02,4,trance,medium
102446,6DEGStgt5L8qOKvuZ4R7Wq,Sturgill Simpson,Finest Country,All Around You,0,215693,False,0.312,0.562,9,-6.495,1,0.0298,0.123,0.165,0.136,0.513,185.718,3,songwriter,low
83953,1GbVo45KvYX3chroJggkIx,Martin Garrix,Oops,Oops,46,232509,False,0.618,0.535,1,-6.941,1,0.0421,0.00115,0.0,0.377,0.154,128.022,4,progressive-house,medium
90657,3Z4ZuDrY684IFTBz2ze708,The Spencer Davis Group,Gimme Some Lovin' / Blues In F,Gimme Some Lovin' - Single Mix,64,178840,False,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,4,rock-n-roll,high
62866,1bIZxrSkbxatnTo8ObcIxX,Kenshi Yonezu,BOOTLEG,orion,58,281906,False,0.702,0.614,8,-4.93,1,0.028,0.103,0.0,0.231,0.507,104.022,4,j-pop,high
47621,4A065x9kJt955eGVqf813g,Alice In Chains,Dirt (2022 Remaster),Them Bones (2022 Remaster),69,149466,False,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,hard-rock,high
14733,438KuLC5HQSYXj2kproGYt,Tatiana,"Brinca, Vol. 2",Una Rata Vieja,31,228240,False,0.641,0.728,0,-8.04,1,0.0314,0.197,3.56e-06,0.269,0.589,112.019,4,children,medium
64907,4smkJW6uzoHxGReZqqwHS5,Billie Holiday,Billie Holiday,I'll Be Seeing You,65,211533,False,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,3,jazz,high
7405,5vnT7jSH16iKSCnwClARbQ,The Lil Smokies,Movies,Movies,24,261674,False,0.327,0.48,0,-10.431,1,0.031,0.685,0.00123,0.174,0.504,159.222,4,bluegrass,low
89209,7af1WixhIA44jYgzXU19da,Daddy Yankee;Bad Bunny,Bájale como 7500,Vuelve,2,279613,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,reggaeton,low
2179,7LyODTwVRK0KN0615tcBPq,Marilyn Manson,Halloween Scary Party,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,alt-rock,low
85448,1LcnI3qjdUdJTml8zX1bAN,Matanza,Pior Cenário Possível,A Sua Assinatura,40,208373,False,0.438,0.979,2,-6.131,1,0.0912,0.00108,2.63e-05,0.0836,0.692,176.127,4,punk-rock,medium
4938,5nsLvUjkuieHOsDyLuhel1,Brian Eno,FOREVERANDEVERNOMORE,Sherry,39,205920,False,0.263,0.0639,6,-21.149,1,0.0383,0.907,0.884,0.108,0.0537,74.584,3,ambient,medium
9342,2Adshg6ixiUmC5ljN4Anx5,Elis Regina,Ressaquinha,Corcovado,0,232786,False,0.396,0.44,0,-9.062,1,0.0459,0.915,5.1e-05,0.697,0.18,105.145,4,brazil,low
7278,1lfABcpFAezEOgrU0Ifyps,Bad Livers,Delusions of Banjer,Pretty Daughter,25,156133,False,0.503,0.387,0,-11.937,1,0.034,0.855,0.000444,0.105,0.718,118.219,4,bluegrass,medium
98770,7sQLBh4Lo5jpYTUpdxTMep,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Ein perfekter Tag,21,231573,False,0.378,0.199,9,-18.971,1,0.186,0.778,1.71e-06,0.114,0.242,77.657,4,show-tunes,low
74416,2YsmKB2d5gJcFXuWIa3SJh,Jorge Ben Jor,Bem-Vinda Amizade,Santa Clara Clareou,43,211133,False,0.472,0.564,10,-15.053,1,0.0932,0.103,5.58e-06,0.0645,0.627,201.561,4,mpb,medium
47950,4QB2cdh2v5zeRD1khGF9A5,Aerosmith,Just Push Play,Fly Away From Here,63,301760,False,0.387,0.686,4,-5.368,1,0.0363,0.142,0.0,0.122,0.171,142.091,4,hard-rock,high
26079,3DSnrvJEvNXDDd93BHOCW6,Rob Cantor,Disney Junior Music: Lullabies Vol. 2,A Great Ballerina,32,82550,False,0.573,0.315,9,-13.191,1,0.0415,0.888,0.879,0.122,0.362,163.972,3,disney,medium
44354,0zqwz7SNny9fwqSDpIu4qN,Thirty Seconds To Mars,LOVE LUST FAITH + DREAMS,Up In The Air,55,275786,True,0.483,0.862,11,-3.864,0,0.0857,0.00577,0.0,0.227,0.449,124.025,4,grunge,high
90457,1eqGYJJr2z2GXK1i0hD3BC,Pat Boone,Pat Boone's Greatest Hits (Reissue),Love Letters In The Sand - Single Version,55,134560,False,0.571,0.196,3,-13.216,1,0.0278,0.811,0.0,0.142,0.555,88.728,4,rock-n-roll,high
51465,32U1XMh3DKlm45uvpofhvY,Mustafa Zahid,Ek Villain,Zaroorat,61,368852,False,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,4,hip-hop,high
88058,3LaQzvfIetBWdtIV0JoBwF,J Balvin;Bad Bunny;Mr Eazi,Feliz Cumpleaños con Perreo,COMO UN BEBÉ,5,218826,False,0.825,0.807,6,-5.753,1,0.095,0.0741,4.79e-06,0.138,0.816,103.053,4,reggae,low
36396,4SJ05qIEyH0BGgu6P7LQ7x,Niaks;Fresh La Douille,Du sale (feat. Fresh LaDouille),Du sale (feat. Fresh LaDouille),36,211360,True,0.723,0.818,4,-5.81,0,0.441,0.304,0.0,0.111,0.644,100.992,4,french,medium
30697,2AwTFpFcTm9TyOXqu2OZ8D,Brando;Ninetails,Armada Music - ADE 2022,Saturday Night (Feel The Groove),0,153925,False,0.692,0.775,4,-4.241,0,0.0617,0.0278,0.0,0.427,0.634,121.994,4,edm,low
42086,1Pp4j17K48YSg5KWL3XbPl,Weekend Nachos,Unforgivable,Shot in the Head,20,90840,False,0.168,0.968,1,-4.458,0,0.0732,0.000117,0.116,0.405,0.131,80.553,4,grindcore,low
45845,72lOYxOQpybJ0Wa6Gz8bpA,Los Tecolines,12 Grandes exitos Vol. 1,Pecadora,22,186226,False,0.705,0.51,2,-7.085,1,0.0289,0.856,1.17e-05,0.105,0.747,98.473,4,guitar,low
65412,1ycq2btx7kf6bXdWILZhXa,Anupam Roy,Piku,Bezubaan,53,341177,False,0.403,0.56,2,-7.46,1,0.0362,0.354,5.71e-06,0.125,0.168,155.701,4,k-pop,high
90727,0De50i0ncXQiU30WxASCQU,Los Baby's,Antología...Los Baby's,Regresa ya,30,210226,False,0.468,0.51,0,-5.944,1,0.029,0.821,0.0,0.108,0.51,95.703,4,rock-n-roll,medium
15827,1CM16VHSXw4CcvZUPsa8CU,Mounika.;Ocie Elliott,I Need Space,Tender love,63,203500,False,0.632,0.372,6,-12.723,1,0.0403,0.53,0.806,0.117,0.278,81.012,4,chill,high
48847,7DWPHuEmmbQTIZ5Uat5wBe,Ratos De Porão,Homem Inimigo do Homem,Expresso da Escravidão,33,164906,False,0.311,0.997,4,-4.693,0,0.11,0.000756,0.000982,0.128,0.257,139.197,4,hardcore,medium
53475,4QVS8YCpK71R4FsxSMCjhP,Gryffin;Elley Duhé,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),65,218295,False,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4,house,high
3867,0EYOdF5FCkgOJJla8DI2Md,System Of A Down,Mezmerize,B.Y.O.B.,77,255466,True,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4,alternative,very_high
72926,7016dO2qW95yFxtNsnVZcv,The Amity Affliction,Glory Days,Cut It Out,23,225920,True,0.217,0.695,11,-6.802,0,0.0596,0.00031,5.33e-06,0.221,0.216,93.262,4,metalcore,low
89693,3UDfuH2TIyuc7W5V6SKXMz,Hector & Tito,Halloween 2022 Perreo Vol. 3,Sientan El Ran Tan Tan,0,173933,False,0.704,0.727,2,-5.004,1,0.412,0.0596,0.0,0.214,0.301,93.533,4,reggaeton,low
24107,7coBtGI4WkeKYvrnV8qqCn,Eddie Fowlkes,Knuckle Head Series Vol 3.,You Know!,12,367194,False,0.824,0.766,1,-7.615,1,0.0421,0.000147,0.673,0.13,0.0692,128.056,4,detroit-techno,low
108855,70kWchKWK36Uf5cVIoDbgK,Los Muchachos De Antes,Silueta Porteña,Union Civica,16,110602,False,0.783,0.432,2,-12.045,1,0.0665,0.835,0.836,0.264,0.721,91.864,4,tango,low
70389,6OAUhxFZzaRHHC8XiuIkvb,A-Mei Chang,我要快樂 (Deluxe Version),人質,55,232853,False,0.366,0.28,8,-7.394,1,0.033,0.884,1.82e-06,0.129,0.258,128.895,4,mandopop,high
7822,2UhZqGbLm1dPkPkLsEhv0C,Dan Tyminski,Wheels,Making Hay,20,237106,False,0.505,0.367,2,-10.009,1,0.0271,0.841,0.0,0.114,0.564,142.702,4,bluegrass,low
111282,0X0KsypC7C3vcOGHXRLoRw,Faithless;Boy George,Sunday 8pm / Saturday 3am,Why Go? (feat. Boy George),22,237706,False,0.255,0.363,11,-13.201,0,0.0782,0.794,0.00953,0.138,0.213,193.375,4,trip-hop,low
40877,24Kt3cqu1EAvgk6VQiQ2UB,Oficina G3,Humanos,Ele Se Foi,38,270512,False,0.551,0.595,2,-6.407,0,0.0283,0.0848,0.000165,0.393,0.26,144.184,4,gospel,medium
