Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_bin
37845,2HTIBbBf5DeKJxkq2EI5Kk,Lucas Lucco,O Destino (Bonus Track Version),Destino - Ao Vivo,45,251000,False,0.569,0.512,9,-8.052,0,0.0517,0.845,0.000564,0.682,0.344,145.12,4,funk,medium
5077,5IzZpz0vA73IIjqFPpXSXP,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Attack on Titan,62,256920,False,0.54,0.608,2,-8.498,1,0.0508,0.00182,0.76,0.106,0.0389,125.01,4,anime,high
105511,1s8qLcoujrMgMnUmzNMjUn,Matt Large,A Wasteland Fairytale,A Prayer for George,28,179750,False,0.566,0.622,11,-6.906,1,0.064,0.0175,0.917,0.0999,0.244,175.882,4,study,medium
3938,6JMUqW6dwWduaPPqGCkcgk,Catupecu Machu,Cuentos Decapitados,Eso Vive,49,181560,False,0.671,0.961,11,-2.564,1,0.0732,0.00558,1.31e-05,0.0306,0.922,104.054,4,alternative,medium
105073,5UNOJl1CnxZ36iTh3IEHo2,Savage Bops,Temporality,Temporality,47,127058,False,0.563,0.46,0,-12.645,1,0.138,0.915,0.869,0.104,0.262,84.966,4,study,medium
41596,19CKLFb8SrjZ3IlpalE3RU,Nightwish,Decades,"Nightwish - Demo, Remastered",22,348581,False,0.593,0.378,9,-12.861,0,0.0353,0.492,0.000778,0.112,0.0431,121.176,4,goth,low
22003,4Ku3OOZWR4tpKNCVFXILY8,Suicide Silence,The Black Crown,You Only Live Once,60,192560,False,0.613,0.953,6,-4.936,1,0.153,0.00018,0.0614,0.116,0.213,119.976,4,death-metal,high
56627,53k1gKFpKrDbktUzrB80f0,Cigarettes After Sex,Crush,Sesame Syrup,62,303296,False,0.426,0.413,4,-11.378,1,0.0248,0.0412,0.381,0.107,0.349,93.636,4,indie-pop,high
75553,7dsZn4tZIFjt9hpzAcRZOQ,Gandalf,Sanctuary,Alhambra (Prelude),48,98066,False,0.186,0.249,9,-11.758,0,0.0367,0.962,0.94,0.108,0.0393,88.231,3,new-age,medium
77335,1PcN0gHacCg5uuvQC7lZva,Dilsinho;Sorriso Maroto,Juntos (Ao Vivo),Te Esquecer Te Amando - Ao Vivo,46,204200,False,0.587,0.799,2,-5.795,1,0.0388,0.388,0.0,0.885,0.803,144.323,4,pagode,medium
27432,1mfDXxub0FHXqLVm0b9RDx,State of Mind,Back to the Jungle EP,Back to the Jungle,19,360680,False,0.539,0.991,7,-3.55,1,0.0763,7.6e-05,0.888,0.111,0.117,175.029,4,drum-and-bass,low
83948,7pGlPdeDTDXK1iTvm11o3E,Robbie Rivera;CASSIMM,Q-Tracks for your Dj Set Tech House 14,Filter - CASSIMM Extended Remix,0,372750,False,0.8,0.958,5,-6.893,1,0.0727,0.000854,0.875,0.229,0.681,124.993,4,progressive-house,low
82574,4beOdN2knXQ56LvxNruIWi,The Dream Syndicate,Ultraviolet Battle Hymns and True Confessions,Every Time You Come Around,23,225853,False,0.321,0.722,9,-5.732,0,0.0458,0.0506,0.562,0.215,0.619,117.216,4,power-pop,low
103992,1hMZDDqL6ThRyJQ5rsLiB5,Tim Maia,Tim Maia 1971,Não Vou Ficar,43,172996,False,0.563,0.783,4,-9.052,1,0.0695,0.0925,0.0,0.0887,0.688,77.723,4,soul,medium
86152,5n0CTysih20NYdT2S0Wpe8,Cage The Elephant,Tell Me I'm Pretty,Trouble,72,225973,False,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,punk,high
65630,4BZXVFYCb76Q0Klojq4piV,MAMAMOO,TRAVEL,AYA,64,211280,False,0.634,0.858,4,-2.226,0,0.0809,0.101,8.56e-06,0.258,0.637,91.688,4,k-pop,high
361,2TRXV6DoQLjdRrBR6ED6NP,Us The Duo,Slow Down Time,Slow Down Time,44,196920,False,0.733,0.657,2,-6.843,1,0.0272,0.013,6.73e-05,0.317,0.433,109.954,4,acoustic,medium
29302,3nbnyZb8F60d9vHLm8RX9N,Seven Lions;Ellie Goulding,Don't Leave,Don’t Leave,50,169106,False,0.523,0.716,11,-5.861,1,0.0355,0.0045,0.000669,0.299,0.386,131.972,4,dubstep,high
8528,3OfykqMmUBWQbcusx790kx,Slank,Lagi Sedih,Foto Dalam Dompetmu,40,328855,False,0.36,0.589,7,-12.41,1,0.037,0.00331,0.0113,0.136,0.453,163.517,4,blues,medium
40718,5K13JMCllsEfb4UqDIUQPm,Central 3;Gabriela Maganete,Sobre Todo Nome,Tudo Que Eu Preciso,40,337333,False,0.377,0.736,11,-3.779,1,0.0318,0.0439,0.00113,0.109,0.213,134.967,4,gospel,medium
34396,2wwYEAmYVc9wyIHjVG111K,Stealers Wheel,On air 70's Hits,Stuck In The Middle With You,0,205306,False,0.768,0.759,7,-4.472,1,0.0348,0.134,9.56e-05,0.0531,0.96,124.201,4,folk,low
55666,5IOHA5S6V94AgIwRm5Q7Aj,Swattrex;Lofi By Swattrex;Tracer,Careless whisper,Careless whisper,15,140411,False,0.74,0.687,0,-9.084,0,0.202,0.00935,0.0544,0.117,0.154,145.956,4,indian,low
51797,68BrFM98WyShOImDZ58sah,Jordan Sandhu;Arjan virk,Do Vaari Jatt,Do Vaari Jatt,58,163580,False,0.695,0.727,1,-2.289,1,0.181,0.221,0.0,0.0911,0.616,80.246,4,hip-hop,high
20001,3nqQXoyQOWXiESFLlDF1hG,Sam Smith;Kim Petras,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),100,156943,False,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,4,dance,very_high
110040,7CQ85NHNXA7HRAJVAfSC41,Tiësto;Charli XCX,Objectif Running : Dance,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,trance,low
16713,38znqxzVreO8WnoEkBIAJI,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - Inspiring Classics,"Symphony No. 22 in C, K.162: 3. Presto assai",1,98506,False,0.494,0.216,0,-17.779,1,0.0452,0.966,0.921,0.115,0.641,76.432,3,classical,low
59940,65Sv4Hg70DfKzWhNjNeBA9,Eternal Griefs,Blanche Monnier,1913,0,289185,False,0.0729,0.763,5,-8.095,1,0.0734,0.0256,0.839,0.102,0.305,179.365,4,iranian,low
19395,0oYezIvTOWj9O2xfOpamEd,Kenny Rogers,Christmas Country Songs 2022,Kentucky Homemade Christmas,0,254742,False,0.563,0.709,9,-7.855,1,0.0272,0.0936,0.0,0.066,0.497,118.126,4,country,low
67061,7af1WixhIA44jYgzXU19da,Daddy Yankee;Bad Bunny,Bájale como 7500,Vuelve,2,279613,False,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.025,4,latin,low
31362,3ohGDcQ2mCrnD7NBPSrdTW,Bazzi;Cordae,The Look - R&B Feels,Only Fan,0,153442,False,0.773,0.706,8,-3.008,1,0.036,0.0138,1.39e-06,0.0666,0.911,122.062,4,electro,low
41057,5qEZvemAAeZ8E9KmyyGaLe,In Flames,The Jester Race (Black Ash-Inheritance Version),The Jester's Dance,58,129199,False,0.276,0.872,5,-10.215,0,0.0394,2.61e-05,0.876,0.197,0.46,178.823,4,goth,high
86768,21hXxI1sacFLlxiS1kuBi0,Massacre,Ringo,El deseo,38,303531,False,0.531,0.821,11,-5.547,1,0.0275,0.00033,0.000474,0.317,0.321,114.031,4,punk,medium
69437,33TRbEdpKenfdRvl1u2ynA,Sujatha;Mano,Nattamai (Original Motion Picture Soundtrack),Meena Ponnu,27,290373,False,0.619,0.827,10,-3.821,1,0.0402,0.394,0.0,0.342,0.859,139.903,4,malay,medium
95315,0UiBpkBNew6awpdRBW5ZDQ,Adolescent's Orquesta,Indestructible,Bésame,32,207608,False,0.85,0.811,8,-4.503,1,0.0357,0.458,9.3e-06,0.07,0.955,105.041,4,salsa,medium
73404,3Cvc84QfqPrEoTtbin4O16,Solomun,Home,Home (Club Mix),11,401578,False,0.754,0.748,2,-12.514,1,0.0524,0.00177,0.866,0.186,0.0979,120.027,4,minimal-techno,low
572,5fTJGZ6k0zokfh5KLfe0sm,JJ Heller,Missing Peace,Missing Peace,52,238733,False,0.572,0.317,0,-9.108,1,0.0241,0.705,0.00385,0.528,0.38,78.009,4,acoustic,high
44122,3HE50TVRquwXe9yv2HFoNL,Three Days Grace,One-X,Never Too Late,70,209333,False,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,4,grunge,high
42927,0crd93NUzNm59mYTXPZSGU,Wormrot,Abuse,Scum Infestation and Last Song,11,136466,False,0.165,0.997,9,-1.8,0,0.236,0.00222,0.857,0.222,0.0383,95.92,4,grindcore,low
66287,6NXUeAyVzmHayjED9mXUvk,KD Da Kid;Lani Love,Thinking Bout You,Thinking Bout You,13,234743,False,0.725,0.478,0,-8.375,1,0.147,0.0681,0.0,0.117,0.465,155.141,4,kids,low
84443,4zuTDWD2POZwKDvhJQoajs,Cem Karaca,Merhaba Gençler,Canım Benim,33,366626,False,0.526,0.673,2,-9.658,1,0.0286,0.716,0.00126,0.125,0.569,136.912,4,psych-rock,medium
65810,396FqjKmViUZ92Wmm4rx3i,aespa,Girls - The 2nd Mini Album,Illusion,72,195053,False,0.75,0.718,2,-2.817,0,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,4,k-pop,high
58869,32fYfDCfjwYxLZi7uSIh2f,HELLYEAH,Blood For Blood,Gift,23,227877,True,0.254,0.986,1,-2.791,1,0.182,8.52e-06,3.18e-06,0.221,0.339,115.211,1,industrial,low
70825,5NANgzJI7jatDJUaYxlVCn,黃仲崑,記得我,記得我,22,229600,False,0.643,0.58,4,-9.577,0,0.03,0.0351,1.12e-05,0.338,0.207,126.089,4,mandopop,low
60737,5mgXsAQ4aP2I0pGqL1Y1xe,Alkaline,Death Announcements,Death Announcements,21,188000,False,0.499,0.961,9,-3.028,1,0.436,0.406,0.0,0.273,0.534,70.471,3,j-dance,low
64205,41qqj8kkzjBQ1rFIyinjP1,Ella Fitzgerald,All I want For Christmas Is Music,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,low
53609,0ADG9OgdVTL7fgREP75BrZ,Zara Larsson,So Good,Ain't My Fault,69,224030,False,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,4,house,high
111700,34DpOSd0pXWxUgFHA6HhJ0,Zero 7;José González,Aurora,Aurora,41,289576,False,0.518,0.436,11,-12.096,1,0.0313,0.49,0.491,0.228,0.291,97.0,4,trip-hop,medium
109721,3cwXKrP3RuQ6vlwvwUMJcZ,UMEK;Popof;Space 92,Control,Control - Original Mix,48,387807,False,0.757,0.918,2,-4.932,1,0.0548,0.00336,0.853,0.255,0.113,129.982,4,techno,medium
24275,4jGdYbYXLSnSMp5yXEvJJD,Robert Hood,Soma500 (Slam Remixes),The Bond We Formed - Slam Remix,10,433696,False,0.619,0.674,6,-10.683,0,0.0571,0.646,0.963,0.0986,0.167,126.985,5,detroit-techno,low
37688,1CYTfHtbkqBoKZoyoHkXtL,DJ Matt D;Menor MC;MC Kevin o Chris;Mc Marcela GC;Helamã MC;Mc negrone;MC Julio D.E.R.;Mc Lele JP;MC Leozinho ZS,Homenagem Aos Relíquias 4.0,Homenagem Aos Relíquias 4.0,44,562000,False,0.786,0.472,8,-9.906,0,0.337,0.191,0.0,0.197,0.648,129.874,4,funk,medium
29395,39N0x2bHHkTqTUiI4iYOBl,SLANDER;Dylan Matthew;Armin van Buuren,A State Of Trance Year Mix 2021 (Mixed by Armin van Buuren),Love Is Gone (Mixed) - Armin van Buuren Remix,47,81200,False,0.543,0.944,3,-6.749,0,0.0443,0.000284,0.0396,0.753,0.393,130.011,4,dubstep,medium
40094,6rSNgGImNmGPcosJiPLgzs,Pedro Henrique,Descendência,Descendência,48,337416,False,0.525,0.665,11,-5.225,1,0.0443,0.0727,0.0,0.314,0.503,119.894,4,gospel,medium
42934,3WG1vMf7pderKNGqzRVxjQ,The Tony Danza Tapdance Extravaganza,Danza II the Electric Boogaloo,You Gonna Buy the Beers or the Whole Damn Bar,12,193019,False,0.198,0.989,10,-5.037,0,0.125,5.33e-05,0.00322,0.379,0.0714,101.198,1,grindcore,low
89973,1LIqNVhaIgxXUt2eVoIQJ3,Maluma,11:11,HP,72,184435,True,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4,reggaeton,high
108429,7IUf8ktjINFKWXKCWDAucU,Héctor Varela,Antología: El As Del Tango (Remastered),Silueta Porteña - Remastered,20,187933,False,0.569,0.683,6,-5.685,1,0.0473,0.624,0.00755,0.0959,0.549,100.21,4,tango,low
36245,2eAhVprzLy0aTURlyKmhGJ,Jean Ferrat,1963 - 1964 : Nuit et Brouillard - La Montagne,La montagne,38,189666,False,0.494,0.433,7,-12.15,1,0.0365,0.673,0.000424,0.0987,0.452,115.298,4,french,medium
110397,2bRzvuNVNrWiSvzIzLMMVY,Talamasca,Psychedelic Trance,Psychedelic Trance - Original Mix,40,461792,False,0.57,0.873,5,-7.614,0,0.0348,0.000809,0.715,0.0913,0.376,145.017,4,trance,medium
14914,7MWn1o8ClaD1OsRbHvWXR7,CoComelon,Vehicle Fun with CoComelon,Subway Song,38,107178,False,0.804,0.492,2,-10.982,1,0.204,0.352,0.0,0.134,0.931,199.957,4,children,medium
53605,3Nku6gLNqnwUuq8GLkqyhW,Armin van Buuren;Vini Vici;Hilight Tribe,Great Spirit,Great Spirit,66,215773,False,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3,house,high
82066,2vk8PCaUuAZ63dsi1lqkn0,Big Star,#1 Record (Remastered),Thirteen,54,154480,False,0.456,0.344,0,-10.296,0,0.0298,0.565,9.19e-06,0.114,0.359,117.116,4,power-pop,high
81843,2bygWMs35RbVPihSUVr0lA,Sam Smith,Christmas Best Hits 2022,Have Yourself A Merry Little Christmas,0,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,low
88841,62ZYT0vrK0SXFzCsjDIYVm,MORADA,Lembre-se 80's (Ao Vivo),"Ao Único / Espírito, Enche a Minha Vida / Sala do Trono - Ao Vivo",47,343863,False,0.409,0.821,2,-4.386,1,0.0443,0.0297,3.88e-05,0.299,0.285,131.964,4,reggae,medium
112169,2u1B87jh7hcE0ImLMfHNji,Duman,Darmaduman,Akıbet,44,227873,False,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4,turkish,medium
83665,1D643xL28RupQU5Ze9sH8P,DVBBS;Kideko;Haj,Ride Or Die,Ride Or Die,59,150622,False,0.875,0.727,10,-5.856,0,0.284,0.245,0.217,0.0639,0.302,124.028,4,progressive-house,high
46188,3P5xhGZ3c9tOmyvpiTAvVn,Paul Elstak,b2s Presents Paul Elstak,The Dj’s Pumping - Freestyle Edit,25,179175,False,0.602,0.933,10,-4.886,1,0.0471,0.00172,0.0325,0.372,0.519,150.047,4,happy,medium
34835,1vZDPEngmDv3qxXQpVzuN6,Özlem Özdil,Zamansız Yağmur,Sürgün,43,271480,False,0.646,0.485,4,-7.918,0,0.0263,0.624,0.0,0.0962,0.546,104.947,4,folk,medium
72149,2gG1YLJfNnuPW8AYNUsaM4,The Browning,Release Your ANGER,Final Breath,0,217371,False,0.137,0.946,7,-4.628,1,0.0988,0.00243,0.00444,0.168,0.171,175.02,4,metalcore,low
57028,3F2BSn4ayglzMwquBRHZq6,Kavita Seth;Kanishk Seth,Rangi Saari,Rangi Saari,69,214000,False,0.613,0.685,10,-7.993,1,0.0419,0.212,0.0615,0.0926,0.268,139.985,4,indie,high
57527,6pkR6jHUCqZY1rkjDiXLTR,Aditya A;Saiwariya,Chhodo Kalaiya,Chhodo Kalaiya,46,193263,False,0.639,0.459,4,-10.431,1,0.0298,0.86,0.002,0.0781,0.294,95.01,4,indie,medium
113083,6arhFMHHQFVAKUINBs8wjQ,Hillsong Worship;TAYA,let there be light.,Grace To Grace,53,426320,False,0.478,0.57,5,-7.875,1,0.0348,0.0701,0.0,0.815,0.162,119.901,4,world-music,high
90078,7jkfwumh6cQYFsIsqPJ7ps,The Platters,A Very 60s Christmas,Winter Wonderland,0,133133,False,0.648,0.463,3,-7.572,1,0.032,0.806,0.0,0.396,0.744,102.511,4,rock-n-roll,low
106872,4GpYI04nvaVyjiE9yFpcWr,Helen Sjöholm,En ny tid,Jag är elden,35,225275,False,0.551,0.542,6,-9.344,1,0.0324,0.392,0.000313,0.0977,0.171,97.021,4,swedish,medium
10908,1Jpx7nOcgmAgTUZJ7AYavX,Deekline;Aries;Zen Lewis,Light It Up,Light It Up,11,226206,False,0.665,0.95,4,-0.836,0,0.0603,0.0347,0.191,0.371,0.767,174.036,4,breakbeat,low
113115,6RTOAaQeVkm1GUTqIY0hjp,Mosaic MSC,Unknown - EP,Tremble - Studio Version,59,183280,False,0.468,0.552,9,-7.329,0,0.0448,0.326,2.55e-06,0.131,0.135,149.945,4,world-music,high
96217,1hMZDDqL6ThRyJQ5rsLiB5,Tim Maia,Tim Maia 1971,Não Vou Ficar,43,172996,False,0.563,0.783,4,-9.052,1,0.0695,0.0925,0.0,0.0887,0.688,77.723,4,samba,medium
103111,6vloM8MDs7tiSTEk1FbrAA,Stevie Wonder,Home For Christmas 2022,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,soul,low
55531,4lSs8Q2cYcrEy2aps8MPgx,Salim–Sulaiman;Rahat Fateh Ali Khan,Heroine (Original Motion Picture Soundtrack),Saaiyaan,48,210133,False,0.491,0.556,5,-6.023,1,0.0273,0.701,1.46e-06,0.0849,0.413,100.008,1,indian,medium
38906,6y4ySPeb68KGoAi1dk130F,The Strokes,Future Present Past,Oblivius,54,299232,False,0.468,0.888,8,-4.463,1,0.0517,0.0957,0.648,0.151,0.432,102.959,4,garage,high
78199,0gbTWyqIQXC93BTXxmAveK,Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party,low
9143,708Uixk0Tquy1ufCGgk3mJ,Matanza,A Arte do Insulto,Eu Não Gosto de Ninguém,49,231760,False,0.41,0.951,9,-4.762,1,0.0556,2.99e-05,0.0,0.187,0.61,164.088,4,brazil,medium
2257,4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock,high
83824,0HWt1VRBM1b6beVmcjPxIH,Sultan + Shepard;Angela McCluskey,Indigo EP,More Than You Ever Know,49,296803,False,0.629,0.739,9,-7.014,0,0.0357,0.0892,0.557,0.105,0.0674,121.984,4,progressive-house,medium
1019,1YuVO6AipAn5U1VoG1RBGN,Criolo,Ainda Há Tempo,Demorô,37,138480,False,0.755,0.709,1,-5.066,0,0.289,0.0528,0.0,0.0825,0.657,140.989,4,afrobeat,medium
100125,0bTrxSIhhUAydZinOWdbes,Los Caligaris,Canciones Felices,Frijoles,43,196158,False,0.67,0.776,9,-6.459,0,0.0342,0.516,0.0,0.144,0.967,95.022,4,ska,medium
38103,6IRzBP4gVoV4D2zHmocoWy,The Strokes,The New Abnormal,Eternal Summer,62,375320,False,0.617,0.78,7,-4.466,0,0.0376,0.0141,0.0112,0.0833,0.326,93.951,4,garage,high
30460,0ZXdzaT1k688dkpNeEgQiV,NOTD;Astrid S,I Don't Know Why,I Don't Know Why,69,207667,False,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,4,edm,high
84128,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,False,0.611,0.7,9,-7.966,0,0.0302,0.00181,0.00248,0.291,0.707,145.943,4,psych-rock,medium
55287,0EiZCuVOP3E9MobSidssSC,Mohan Kannan,Cocktail (Original Motion Picture Soundtrack),Yaariyaan - Male Vocals,55,374173,False,0.497,0.519,2,-8.324,1,0.0297,0.0754,3.07e-05,0.0391,0.415,74.967,4,indian,high
111679,54ERsJF1dsvXIrNtqixKtA,GusGus,Attention,Call Of The Wild,19,501360,False,0.839,0.808,8,-7.199,1,0.373,0.165,0.443,0.155,0.476,123.995,4,trip-hop,low
88541,7JUUnmGyv4qi32A5c60IbR,Greeicy,tardes tranqui,Los Consejos,1,176040,False,0.7,0.534,9,-6.113,1,0.083,0.167,0.0,0.102,0.368,157.987,4,reggae,low
60837,0IGTUULOlVfhd92fQuBf1u,Popcaan,Jungle Justice (Part Twice),Jungle Justice (Part Twice),20,244702,True,0.598,0.786,6,-5.073,1,0.341,0.031,1.3e-05,0.116,0.519,99.192,4,j-dance,low
113968,4yoH9qzZQk1q7tQEiy4v4Y,Lucas Cervetti,Ámbar,Suspiro,21,89274,False,0.581,0.0618,0,-23.637,1,0.046,0.981,0.952,0.101,0.402,65.978,4,world-music,low
65805,2bZIDMpzVooosmPHn0tHnd,STAYC,STEREOTYPE,STEREOTYPE,71,191695,False,0.605,0.805,6,-3.212,1,0.0641,0.313,0.0,0.659,0.738,148.298,4,k-pop,high
41924,3CCZIsuPjVXXe5Fk1n3RUR,Broder Daniel,Saturday Night Engine,Luke Skywalker,21,207133,False,0.407,0.598,9,-6.552,1,0.0323,2.76e-05,0.000116,0.36,0.606,130.778,3,goth,low
61348,1G5dUrDY6THwvQw4NZzTsp,ZONE,E 〜Complete A side Singles〜,glory colors 〜風のトビラ〜,23,261092,False,0.572,0.594,5,-4.971,1,0.0257,0.0913,0.0,0.368,0.43,101.998,4,j-idol,low
51092,7H3mfOvtPNA8YDF3EdKy0L,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,False,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994,4,hip-hop,high
18137,2pyPe084AvBeM4VxqdWet3,Dan Cummins,Get Outta Here; Devil!,Get Rid of That Joke!,25,191399,True,0.604,0.619,5,-13.426,1,0.962,0.682,0.0,0.86,0.562,88.668,3,comedy,medium
14605,5JGy09vEpknKmIHuY9acXH,Blippi,Blippi Essentials,Ambulance Song,52,117400,False,0.702,0.67,11,-6.273,1,0.0347,0.589,0.0,0.554,0.88,135.006,4,children,high
3701,60F6pgM6H6miNr5AmjxwjL,The Neighbourhood,Fallen Star,Fallen Star,70,224938,False,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4,alternative,high
29200,5Ce9z7GqSknXccyppRxNLY,Ookay,Thief,Thief,57,239711,False,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925,4,dubstep,high
66714,6PSktLqm6MY5u6WVNx2Jlg,Have Fun Teaching,Alphabet Songs,Letter O Song,11,216320,False,0.883,0.928,9,-4.268,0,0.117,0.187,0.000457,0.0576,0.756,128.028,4,kids,low
20256,3GTg5ll9EJ7MLkOfxyiwIb,Charlie Puth,Today's Party Hits,Light Switch,0,185680,False,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance,low
61264,5qHDrxU5RQGDaEIquC7jsn,BiSH,サンボマスター究極トリビュート ラブ フロム ナカマ,できっこないを やらなくちゃ,25,201866,False,0.282,0.934,11,-3.745,1,0.0887,8.44e-05,0.00309,0.168,0.389,176.01,4,j-idol,medium
69806,21bNtY0bgBjtJJnAoF44cE,Buggimaan,Adiyathi,Adiyathi,24,200000,False,0.674,0.526,6,-7.739,1,0.0286,0.247,1.88e-05,0.129,0.219,107.058,4,malay,low
72757,5GwPTFXjE3WLJevK6KLMyc,Lamb of God,Lamb of God,Gears,43,235111,False,0.515,0.997,2,-3.066,1,0.104,1.15e-05,0.715,0.287,0.129,135.004,4,metalcore,medium
97898,6lXEkb1afJDm7eQ1W8pXHI,Matogrosso & Mathias,Gigantes,Na hora do adeus,44,238640,False,0.489,0.684,9,-7.933,0,0.0287,0.243,0.0,0.261,0.553,92.088,4,sertanejo,medium
13808,3em0Ei703papYmjWiJz7AQ,Fast Eddie,Acid Rewind 1,Ain't it Funky,5,319831,False,0.797,0.941,4,-4.132,0,0.0563,1.02e-05,0.467,0.0481,0.528,123.468,4,chicago-house,low
112060,1AlG0sHFDQJP2HdXyQb8bL,Anıl Piyancı,İzmir,Beraber Büyüdük,47,227691,False,0.794,0.604,1,-7.433,1,0.304,0.0326,0.0,0.353,0.343,98.048,4,turkish,medium
101877,1VpRl3WWPCbC12yZbaKyFt,Nature Sounds Nature Music,"Nature Sounds - Nature Music for Sleep, Yoga and Relaxation",Gentle Rain Sound for Spiritual Well Being Music to Cleance the Spirit,33,240001,False,0.0594,0.685,10,-21.644,0,0.137,4.04e-05,0.984,0.218,0.0302,72.232,5,sleep,medium
86504,0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,The Young and The Hopeless,The Anthem,74,175093,False,0.494,0.939,1,-3.127,1,0.126,0.00666,0.0,0.139,0.893,177.751,4,punk,high
85649,20FekvZdeYcUPYi6gOmAgX,Charly García,Pubis Angelical / Yendo De La Cama Al Living,Peluca Telefónica,38,301040,False,0.791,0.711,0,-9.548,1,0.0702,0.149,0.000198,0.25,0.901,139.826,4,punk-rock,medium
23025,4fkqyLMUKC77EvOSGUWUhr,James Hype;Miggy Dela Rosa,Mega Hits Autumn/Fall 2022,Ferrari,1,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,deep-house,low
64065,3siiSoWFWuwTOERUPAAvCY,Norah Jones,JULPYNTA,December,0,185680,False,0.414,0.131,4,-12.817,1,0.0347,0.934,7.88e-05,0.11,0.112,143.778,4,jazz,low
24352,1uZHI2rWg7wHGIti4aYqdr,Omar S,You Want,The Sound of Neptune,35,328678,False,0.878,0.72,0,-5.772,0,0.115,0.0028,0.0583,0.0877,0.185,123.045,4,detroit-techno,medium
71168,3dxiWIBVJRlqh9xk144rf4,Linkin Park,Meteora (Bonus Edition),Breaking the Habit,71,196906,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4,metal,high
77387,0wS00I7lIeVpkToChXAbfL,Belo,Pra Ver O Sol Brilhar,Incondicionalmente - Ao Vivo,46,214560,False,0.499,0.634,0,-7.84,1,0.0383,0.758,0.0,0.493,0.42,139.483,4,pagode,medium
56541,38ffZsovm7LjAtdvXjp0BP,Hayley Williams,rainy day indie,Pure Love,0,187086,False,0.79,0.475,0,-6.787,1,0.0585,0.0772,7.58e-05,0.125,0.827,95.003,4,indie-pop,low
61683,1Te7nc43FVDg9bxbQvnvic,BiS,Hey boy hey girl,Hey boy hey girl,21,223155,False,0.511,0.984,6,-2.154,1,0.0468,0.000625,0.232,0.167,0.781,150.129,4,j-idol,low
110744,6Eukq40cWhZjXSyRmJfUhw,Kosmonova;Technorocker,Next Chapter,Heart Is in Debt - Technorocker Remix,30,169384,False,0.518,0.938,7,-5.046,1,0.299,0.00576,0.0,0.705,0.0933,130.049,4,trance,medium
91493,1C6kyXe2Ey9fJWbKJbHyGD,Alejandro Sanz;Alejandro Fernández,Retro Baladas,A Que No Me Dejas,0,321323,False,0.597,0.665,7,-4.403,1,0.129,0.424,0.0,0.115,0.443,94.467,4,rock,low
